source,target,weight
"(121.506,31.302)","(121.512,31.304000000000002)",0.006324555320337748
"(121.484,31.237)","(121.488,31.24)",0.0050000000000039796
"(121.477,31.221)","(121.46,31.23)",0.019235384061680447
"(121.49,31.331)","(121.476,31.328000000000003)",0.01431782106327152
"(121.35700000000001,31.309)","(121.324,31.296)",0.0354682957019514
"(121.50399999999999,31.304000000000002)","(121.514,31.303)",0.010049875621126102
"(121.406,31.178)","(121.382,31.151)",0.03612478373637826
"(121.53399999999999,31.324)","(121.52600000000001,31.325)",0.00806225774827976
"(121.417,31.261)","(121.415,31.264)",0.0036055512754614985
"(121.522,31.309)","(121.509,31.308000000000003)",0.013038404810410333
"(121.461,31.191999999999997)","(121.432,31.18)",0.03138470965294589
"(121.396,31.274)","(121.391,31.28)",0.007810249675903918
"(121.40100000000001,31.144000000000002)","(121.396,31.171)",0.027459060435491234
"(121.355,31.241999999999997)","(121.363,31.254)",0.014422205101856832
"(121.44,31.323)","(121.432,31.303)",0.021540659228535975
"(121.49,31.305)","(121.491,31.308000000000003)",0.0031622776601733676
"(121.36200000000001,31.253)","(121.31700000000001,31.27)",0.048104053883224175
"(121.456,31.316999999999997)","(121.448,31.318)",0.008062257748308843
"(121.45,31.16)","(121.454,31.153000000000002)",0.008062257748292098
"(121.415,31.11)","(121.435,31.090999999999998)",0.02758622844826587
"(121.485,31.334)","(121.47200000000001,31.320999999999998)",0.01838477631084507
"(121.429,31.206)","(121.427,31.194000000000003)",0.012165525060592618
"(121.49799999999999,31.26)","(121.5,31.271)",0.011180339887499901
"(121.383,31.247)","(121.37200000000001,31.245)",0.011180339887480517
"(121.475,31.24)","(121.50200000000001,31.221)",0.03301514803844987
"(121.512,31.276)","(121.49,31.279)",0.022203603311180053
"(121.309,31.208000000000002)","(121.351,31.22)",0.04368065933568379
"(121.45200000000001,31.311999999999998)","(121.441,31.308000000000003)",0.011704699910726948
"(121.44,31.22)","(121.462,31.225)",0.022561028345362954
"(121.507,31.329)","(121.508,31.328000000000003)",0.0014142135623647749
"(121.443,31.215)","(121.434,31.214000000000002)",0.009055385138137499
"(121.488,31.217)","(121.495,31.205)",0.013892443989452719
"(121.501,31.308000000000003)","(121.51700000000001,31.309)",0.016031219541886584
"(121.456,31.184)","(121.45,31.166)",0.018973665961010994
"(121.411,31.127)","(121.40299999999999,31.13)",0.008544003745326725
"(121.384,31.166)","(121.39399999999999,31.165)",0.010049875621111962
"(121.50200000000001,31.285999999999998)","(121.51799999999999,31.279)",0.017464249196550995
"(121.42299999999999,31.32)","(121.44200000000001,31.307)",0.023021728866459857
"(121.48700000000001,31.233)","(121.48299999999999,31.232)",0.0041231056256364855
"(121.506,31.268)","(121.5,31.261)",0.009219544457294136
"(121.404,31.241)","(121.402,31.241999999999997)",0.0022360679774945783
"(121.663,31.230999999999998)","(121.63600000000001,31.203000000000003)",0.0388973006775408
"(121.47200000000001,31.201)","(121.469,31.205)",0.005000000000006821
"(121.46799999999999,31.252)","(121.46700000000001,31.248)",0.004123105625609775
"(121.45700000000001,31.31)","(121.464,31.32)",0.012206555615729704
"(121.50200000000001,31.171)","(121.49600000000001,31.178)",0.009219544457294136
"(121.439,31.245)","(121.446,31.241)",0.008062257748303556
"(121.406,31.103)","(121.39399999999999,31.133000000000003)",0.032310988842813526
"(121.43700000000001,31.261999999999997)","(121.444,31.264)",0.007280109889272335
"(121.32600000000001,31.131999999999998)","(121.359,31.141)",0.03420526275296173
"(121.53,31.328000000000003)","(121.48899999999999,31.325)",0.041109609582200196
"(121.449,31.307)","(121.462,31.313000000000002)",0.014317821063282686
"(121.43799999999999,31.235)","(121.42399999999999,31.255)",0.024413111231464644
"(121.514,31.303)","(121.51100000000001,31.305999999999997)",0.004242640687106885
"(121.544,31.291999999999998)","(121.541,31.288)",0.004999999999998295
"(121.417,31.188000000000002)","(121.41,31.186)",0.007280109889286
"(121.44,31.205)","(121.47,31.215)",0.031622776601685366
"(121.405,31.283)","(121.404,31.279)",0.004123105625620114
"(121.476,31.19)","(121.46700000000001,31.206999999999997)",0.01923538406166124
"(121.49,31.230999999999998)","(121.48899999999999,31.246)",0.015033296378373792
"(121.542,31.311)","(121.53200000000001,31.314)",0.010440306508901872
"(121.49,31.318)","(121.484,31.319000000000003)",0.0060827625302986455
"(121.47399999999999,31.215)","(121.473,31.221)",0.006082762530296893
"(121.54,31.324)","(121.531,31.322)",0.009219544457293751
"(121.48200000000001,31.336)","(121.493,31.346)",0.014866068747305845
"(121.449,31.230999999999998)","(121.469,31.219)",0.023323807579376195
"(121.42200000000001,31.276)","(121.40899999999999,31.279)",0.013341664064145302
"(121.375,31.213)","(121.37200000000001,31.215999999999998)",0.004242640687106885
"(121.471,31.32)","(121.47399999999999,31.315)",0.005830951894837195
"(121.31700000000001,31.246)","(121.311,31.237)",0.010816653826392379
"(121.292,31.209)","(121.295,31.204)",0.005830951894844506
"(121.426,31.134)","(121.425,31.123)",0.011045361017186929
"(121.581,31.274)","(121.587,31.271)",0.006708203932499624
"(121.44,31.209)","(121.43799999999999,31.215999999999998)",0.00728010988928112
"(121.381,31.259)","(121.405,31.26)",0.02402082429892959
"(121.53399999999999,31.276)","(121.536,31.27)",0.006324555320339995
"(121.538,31.296)","(121.54299999999999,31.271)",0.02549509756796164
"(121.402,31.15)","(121.458,31.24)",0.1059999999999985
"(121.455,31.19)","(121.459,31.191999999999997)",0.004472135955001867
"(121.448,31.141)","(121.45100000000001,31.138)",0.004242640687126983
"(121.399,31.281)","(121.365,31.283)",0.03405877273185896
"(121.458,31.267)","(121.45100000000001,31.278000000000002)",0.013038404810402703
"(121.48299999999999,31.261)","(121.479,31.27)",0.00984885780179263
"(121.40899999999999,31.215999999999998)","(121.42299999999999,31.221999999999998)",0.01523154621172404
"(121.414,31.302)","(121.431,31.309)",0.018384776310847003
"(121.538,31.296)","(121.53299999999999,31.295)",0.005099019513601803
"(121.42399999999999,31.244)","(121.429,31.246)",0.005385164807143065
"(121.421,31.141)","(121.43,31.13)",0.014212670403551517
"(121.375,31.176)","(121.429,31.186999999999998)",0.05510898293382127
"(121.45200000000001,31.114)","(121.43799999999999,31.135)",0.02523885892826202
"(121.449,31.226999999999997)","(121.425,31.225)",0.02408318915758511
"(121.421,31.195999999999998)","(121.419,31.201999999999998)",0.006324555320339995
"(121.54,31.318)","(121.538,31.326)",0.008246211251236783
"(121.52600000000001,31.138)","(121.523,31.146)",0.008544003745321736
"(121.484,31.204)","(121.431,31.189)",0.055081757415679174
"(121.45,31.148000000000003)","(121.45100000000001,31.138)",0.010049875621122922
"(121.48100000000001,31.337)","(121.47399999999999,31.328000000000003)",0.01140175425100064
"(121.493,31.271)","(121.507,31.287)",0.02126029162547456
"(121.447,31.250999999999998)","(121.441,31.255)",0.007211102550928909
"(121.512,31.136999999999997)","(121.525,31.22)",0.08401190391843565
"(121.546,31.309)","(121.544,31.296999999999997)",0.012165525060601963
"(121.546,31.311)","(121.53200000000001,31.313000000000002)",0.014142135623727133
"(121.416,31.258000000000003)","(121.399,31.248)",0.019723082923313286
"(121.375,31.21)","(121.389,31.215)",0.01486606874731421
"(121.34200000000001,31.151)","(121.361,31.131)",0.027586228448261106
"(121.37799999999999,31.109)","(121.381,31.115)",0.006708203932502801
"(121.51100000000001,31.305999999999997)","(121.50299999999999,31.319000000000003)",0.015264337522490774
"(121.527,31.336)","(121.507,31.329)",0.02118962010041264
"(121.414,31.271)","(121.41799999999999,31.279)",0.008944271909994202
"(121.366,31.176)","(121.365,31.209)",0.033015148038439746
"(121.512,31.293000000000003)","(121.49799999999999,31.291999999999998)",0.014035668847628519
"(121.49,31.28)","(121.46700000000001,31.295)",0.02745906043547713
"(121.492,31.326)","(121.507,31.328000000000003)",0.015132745950422442
"(121.455,31.228)","(121.465,31.211)",0.01972308292332121
"(121.415,31.283)","(121.4,31.289)",0.016155494421404123
"(121.5,31.344)","(121.495,31.337)",0.008602325267041163
"(121.37200000000001,31.357)","(121.369,31.361)",0.005000000000009663
"(121.49700000000001,31.214000000000002)","(121.491,31.218000000000004)",0.007211102550940733
"(121.46799999999999,31.29)","(121.464,31.304000000000002)",0.014560219778561263
"(121.333,31.264)","(121.346,31.259)",0.013928388277188643
"(121.38600000000001,31.189)","(121.387,31.188000000000002)",0.0014142135623647749
"(121.43799999999999,31.264)","(121.4,31.276)",0.03984971769032599
"(121.545,31.217)","(121.54,31.212)",0.007071067811861557
"(121.414,31.151999999999997)","(121.40299999999999,31.14)",0.016278820596104106
"(121.47399999999999,31.156999999999996)","(121.50399999999999,31.151)",0.03059411708155717
"(121.508,31.29)","(121.521,31.291)",0.013038404810410605
"(121.49,31.279)","(121.50299999999999,31.263)",0.020615528128081272
"(121.316,31.230999999999998)","(121.32799999999999,31.241999999999997)",0.01627882059608905
"(121.396,31.283)","(121.404,31.29)",0.010630145812729927
"(121.505,31.268)","(121.515,31.276)",0.012806248474869142
"(121.48200000000001,31.29)","(121.476,31.298000000000002)",0.010000000000010799
"(121.56200000000001,31.273000000000003)","(121.539,31.266)",0.02404163056035397
"(121.473,31.263)","(121.45700000000001,31.233)",0.03399999999999683
"(121.405,31.294)","(121.416,31.293000000000003)",0.011045361017182747
"(121.49600000000001,31.27)","(121.491,31.276)",0.007810249675913016
"(121.515,31.217)","(121.51299999999999,31.225)",0.008246211251240228
"(121.499,31.223000000000003)","(121.49799999999999,31.217)",0.006082762530302733
"(121.443,31.233)","(121.414,31.283)",0.05780138406647249
"(121.475,31.316999999999997)","(121.485,31.302)",0.018027756377320302
"(121.413,31.276)","(121.41,31.27)",0.006708203932499624
"(121.38600000000001,31.314)","(121.375,31.316)",0.01118033988750848
"(121.443,31.233)","(121.421,31.204)",0.0364005494463973
"(121.477,31.289)","(121.465,31.305999999999997)",0.020808652046681732
"(121.395,31.213)","(121.39,31.205)",0.009433981132056459
"(121.485,31.319000000000003)","(121.49,31.318)",0.0050990195135885655
"(121.412,31.124000000000002)","(121.406,31.123)",0.0060827625302986455
"(121.395,31.214000000000002)","(121.402,31.211)",0.00761577310586995
"(121.46799999999999,31.258000000000003)","(121.476,31.252)",0.01000000000001009
"(121.478,31.230999999999998)","(121.48200000000001,31.235)",0.0056568542495068295
"(121.464,31.193)","(121.463,31.189)",0.004123105625620114
"(121.461,31.174)","(121.456,31.154)",0.020615528128086785
"(121.43,31.266)","(121.42299999999999,31.268)",0.007280109889299664
"(121.54,31.179000000000002)","(121.51700000000001,31.18)",0.023021728866438714
"(121.54,31.185)","(121.538,31.176)",0.009219544457295292
"(121.488,31.381999999999998)","(121.499,31.395)",0.01702938636592489
"(121.53200000000001,31.320999999999998)","(121.539,31.324)",0.0076157731058568885
"(121.436,31.32)","(121.459,31.313000000000002)",0.024041630560338305
"(121.43799999999999,31.328000000000003)","(121.441,31.326999999999998)",0.003162277660183479
"(121.399,31.149)","(121.411,31.168000000000003)",0.022472205054246085
"(121.43799999999999,31.304000000000002)","(121.448,31.311)",0.012206555615736688
"(121.494,31.281)","(121.493,31.288)",0.007071067811867586
"(121.45200000000001,31.27)","(121.444,31.272)",0.008246211251244537
"(121.434,31.279)","(121.42200000000001,31.283)",0.01264911064066089
"(121.4,31.268)","(121.397,31.267)",0.003162277660168874
"(121.449,31.342)","(121.49,31.337)",0.041303752856123484
"(121.367,31.259)","(121.4,31.261)",0.03306055050963426
"(121.555,31.305999999999997)","(121.53200000000001,31.313000000000002)",0.024041630560340373
"(121.413,31.173000000000002)","(121.4,31.156999999999996)",0.020615528128086785
"(121.541,31.318)","(121.544,31.329)",0.01140175425099067
"(121.49,31.311)","(121.524,31.322)",0.03573513677041677
"(121.43,31.246)","(121.43299999999999,31.250999999999998)",0.005830951894837195
"(121.44,31.188000000000002)","(121.45100000000001,31.189)",0.0110453610171969
"(121.307,31.205)","(121.354,31.177)",0.05470831746635651
"(121.459,31.328000000000003)","(121.44200000000001,31.33)",0.01711724276861908
"(121.368,31.261999999999997)","(121.37799999999999,31.26)",0.010198039027175736
"(121.572,31.221)","(121.56200000000001,31.212)",0.013453624047067179
"(121.448,31.288)","(121.446,31.283)",0.00538516480713185
"(121.402,31.244)","(121.383,31.247)",0.01923538406167675
"(121.37299999999999,31.18)","(121.368,31.173000000000002)",0.008602325267038273
"(121.41,31.273000000000003)","(121.404,31.29)",0.018027756377316163
"(121.38600000000001,31.26)","(121.39399999999999,31.259)",0.008062257748280201
"(121.48700000000001,31.250999999999998)","(121.48299999999999,31.237)",0.014560219778565656
"(121.465,31.23)","(121.448,31.225)",0.017720045146678777
"(121.448,31.198)","(121.477,31.206)",0.030083217912992604
"(121.514,31.303)","(121.49700000000001,31.308000000000003)",0.017720045146652513
"(121.485,31.291)","(121.48299999999999,31.274)",0.01711724276862427
"(121.538,31.316)","(121.54,31.328000000000003)",0.012165525060601963
"(121.449,31.305999999999997)","(121.454,31.305)",0.005099019513587868
"(121.447,31.226)","(121.455,31.279)",0.05360037313302974
"(121.446,31.186999999999998)","(121.435,31.178)",0.01421267040354652
"(121.366,31.258000000000003)","(121.359,31.259)",0.0070710678118700975
"(121.52799999999999,31.256)","(121.527,31.268)",0.012041594578791965
"(121.52,31.265)","(121.51700000000001,31.27)",0.005830951894837195
"(121.49799999999999,31.255)","(121.46600000000001,31.305)",0.05936328831861436
"(121.458,31.212)","(121.459,31.211)",0.0014142135623773356
"(121.44200000000001,31.31)","(121.448,31.307)",0.006708203932486913
"(121.506,31.320999999999998)","(121.51799999999999,31.316999999999997)",0.01264911064066089
"(121.384,31.191)","(121.406,31.194000000000003)",0.02220360331118053
"(121.478,31.278000000000002)","(121.48200000000001,31.281999999999996)",0.005656854249501806
"(121.397,31.266)","(121.39,31.268)",0.007280109889286
"(121.397,31.168000000000003)","(121.42200000000001,31.176)",0.026248809496817436
"(121.314,31.232)","(121.322,31.233)",0.008062257748308403
"(121.47,31.19)","(121.476,31.2)",0.011661903789689012
"(121.321,31.136999999999997)","(121.32700000000001,31.124000000000002)",0.014317821063277475
"(121.441,31.226)","(121.462,31.21)",0.026400757564887738
"(121.37100000000001,31.241)","(121.367,31.237)",0.005656854249496782
"(121.462,31.296)","(121.448,31.298000000000002)",0.0141421356237412
"(121.494,31.308000000000003)","(121.485,31.305999999999997)",0.009219544457294521
"(121.569,31.24)","(121.587,31.250999999999998)",0.021095023109729168
"(121.506,31.276999999999997)","(121.522,31.275)",0.016124515496602262
"(121.429,31.228)","(121.43700000000001,31.23)",0.008246211251244537
"(121.531,31.328000000000003)","(121.509,31.276999999999997)",0.05554277630800251
"(121.47,31.259)","(121.475,31.232)",0.02745906043549214
"(121.54299999999999,31.274)","(121.529,31.285999999999998)",0.018439088914580567
"(121.50299999999999,31.179000000000002)","(121.505,31.180999999999997)",0.002828427124749647
"(121.32700000000001,31.225)","(121.329,31.243000000000002)",0.01811077027627343
"(121.49,31.250999999999998)","(121.50299999999999,31.263)",0.01769180601295025
"(121.541,31.314)","(121.531,31.323)",0.013453624047067179
"(121.537,31.320999999999998)","(121.538,31.326)",0.005099019513593443
"(121.507,31.278000000000002)","(121.505,31.271)",0.007280109889284536
"(121.431,31.16)","(121.416,31.149)",0.01860107523773828
"(121.39200000000001,31.199)","(121.37700000000001,31.201999999999998)",0.015297058540778237
"(121.52799999999999,31.301)","(121.51700000000001,31.294)",0.013038404810388534
"(121.419,31.212)","(121.416,31.206999999999997)",0.005830951894847553
"(121.495,31.31)","(121.493,31.311999999999998)",0.002828427124752159
"(121.479,31.232)","(121.48299999999999,31.276)",0.04418144406874868
